GBS-CODE,Gruppe,Geschlecht,Geburtsjahr,Geburtsland,Nationalitaet,Familienstand,Hoechster Bildungsabschluss,Berufliche Ausbildung,Erwerbstaetigkeit,Berufsgruppe,Personen im Haushalt,Nettoeinkommen Selbst,Nettoeinkommen Haushalt,Schlechter Schlaf,Leben genießen,Zu Nichts aufraffen,Alles anstrengend,Wahlteilnahme,Wahlabsicht,Desinteresse Politiker,Zufriedenheit Leben,Aktiv,Verärgert,Wach,Nervös,Ängstlich,Zurueckhaltend,leicht Vertrauen,Faulheit,Entspannt,wenig kuenstlerisches Interesse,Gesellig,Andere kritisieren,Gruendlich,Nervoes,Phantasievoll,Druck,Optimismus Zukunft,Zufriedenheit Wahlergebnis,Resilienz
GBS-28378,,1.0,1949,1,1.0,1.0,3.0,5.0,1.0,0.0,1,0.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0
GBS-28505,POSITIV,0.0,1982,1,1.0,2.0,3.0,2.0,1.0,0.0,1,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,3.0,1.0,2.0,5.0
GBS-28578,,1.0,1955,1,1.0,1.0,2.0,3.0,1.0,0.0,2,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,4.0,2.0,5.0,1.0,5.0,2.0,4.0,1.0,5.0,4.0,5.0,3.0,2.0
GBS-28597,NEGATIV,1.0,1995,1,1.0,2.0,2.0,8.0,1.0,5.0,1,0.0,3.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,5.0,4.0,1.0,4.0,5.0,2.0,2.0
GBS-28632,POSITIV,1.0,1992,1,1.0,2.0,2.0,3.0,1.0,0.0,1,1.0,1.0,2.0,3.0,3.0,2.0,1.0,0.5,3.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,2.0,1.0
GBS-28637,POSITIV,0.0,1980,1,1.0,1.0,3.0,4.0,1.0,0.0,2,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,2.0,5.0,2.0,4.0,3.0,3.0,2.0,2.0
GBS-28651,,0.0,1960,1,1.0,1.0,1.0,1.0,1.0,3.0,2,3.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,4.0,4.0,4.0,2.0,1.0,2.0,2.0,4.0,5.0,3.0,1.0
GBS-28666,,1.0,1990,1,1.0,2.0,3.0,5.0,1.0,0.0,1,1.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,1.0,4.0,4.0,3.0,1.0,5.0,4.0,4.0,2.0,5.0,3.0,5.0,2.0,4.0
GBS-28677,,1.0,1990,1,1.0,2.0,2.0,1.0,1.0,0.0,1,2.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0,4.0,2.0,5.0,3.0,2.0
GBS-28679,POSITIV,1.0,1987,1,1.0,2.0,3.0,2.0,2.0,5.0,1,0.0,3.0,4.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0
GBS-28707,,0.0,1986,1,1.0,2.0,2.0,1.0,1.0,0.0,1,2.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0
GBS-28717,NEGATIV,0.0,1953,1,1.0,2.0,3.0,1.0,1.0,0.0,2,2.0,2.0,1.0,4.0,3.0,2.0,1.0,1.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,1.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,2.0,1.0
GBS-28738,,1.0,1994,1,1.0,2.0,3.0,8.0,2.0,0.0,2,1.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,5.0,2.0,5.0,3.0,5.0,1.0,4.0,3.0,5.0,3.0,2.0
GBS-28779,POSITIV,0.0,1962,1,1.0,1.0,2.0,5.0,1.0,0.0,4,4.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,1.0,3.0,4.0,4.0,2.0,5.0,3.0,4.0,4.0,5.0,2.0,1.0
GBS-28787,,1.0,1954,1,1.0,1.0,2.0,1.0,1.0,0.0,1,4.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,4.0,1.0,4.0,2.0,5.0,1.0,4.0,4.0,5.0,2.0,2.0
GBS-28794,NEGATIV,1.0,1992,1,1.0,2.0,3.0,5.0,1.0,4.0,1,0.0,0.0,3.0,3.0,3.0,2.0,1.0,1.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,4.0,2.0,5.0,2.0,5.0,2.0,5.0,3.0,5.0,3.0,2.0
GBS-28953,POSITIV,1.0,1949,1,1.0,2.0,2.0,1.0,1.0,0.0,1,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0
GBS-28988,,0.0,1974,1,1.0,1.0,3.0,2.0,1.0,4.0,4,4.0,4.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,1.0,4.0,3.0,4.0,2.0,5.0,1.0,4.0,3.0,4.0,3.0,1.0
GBS-29048,,0.0,1985,1,1.0,2.0,2.0,4.0,1.0,0.0,1,1.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,3.0,4.0,2.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,5.0,1.0,3.0,4.0,2.0
GBS-29060,,1.0,1953,1,1.0,1.0,1.0,1.0,1.0,0.0,2,1.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,5.0,1.0,4.0,2.0,4.0,3.0,5.0,2.0,4.0,4.0,5.0,1.0,2.0
GBS-29070,,0.0,1978,1,1.0,2.0,1.0,1.0,1.0,1.0,1,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0
GBS-29115,POSITIV,1.0,1952,1,1.0,2.0,2.0,6.0,1.0,0.0,1,3.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,5.0,3.0,4.0,1.0,1.0
GBS-29150,POSITIV,1.0,1998,1,1.0,2.0,3.0,3.0,1.0,0.0,3,0.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,1.0,2.0,2.0,4.0,4.0,5.0,4.0,2.0,3.0,2.0,3.0
GBS-29152,,1.0,1994,1,1.0,2.0,3.0,8.0,1.0,0.0,2,0.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0,5.0,4.0,2.0
GBS-29187,,0.0,1952,1,1.0,0.0,3.0,5.0,1.0,3.0,2,3.0,3.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,5.0,3.0,2.0
GBS-29228,POSITIV,1.0,1989,1,1.0,2.0,2.0,1.0,1.0,0.0,1,1.0,2.0,2.0,3.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0
GBS-29255,NEGATIV,0.0,1954,1,1.0,0.0,1.0,4.0,1.0,3.0,1,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,2.0,3.0,4.0,2.0,5.0,2.0,5.0,2.0,5.0,4.0,5.0,2.0,1.0
GBS-29281,,0.0,1962,1,1.0,2.0,3.0,2.0,1.0,3.0,1,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,5.0,3.0,3.0
GBS-29362,,0.0,1956,1,1.0,2.0,2.0,1.0,1.0,0.0,2,1.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0
GBS-29391,POSITIV,0.0,1961,1,1.0,2.0,2.0,4.0,1.0,2.0,1,4.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,2.0,5.0,2.0,4.0,3.0,5.0,5.0,2.0
GBS-29416,POSITIV,0.0,1958,1,1.0,1.0,3.0,2.0,1.0,0.0,2,2.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,2.0,3.0,4.0
GBS-29457,POSITIV,1.0,1992,1,1.0,2.0,3.0,5.0,1.0,0.0,1,2.0,3.0,4.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,1.0,4.0,3.0,2.0,2.0,5.0,3.0,2.0,2.0,2.0
GBS-29479,,1.0,1977,1,1.0,0.0,3.0,5.0,1.0,0.0,3,0.0,0.0,2.0,2.0,4.0,1.0,0.0,0.5,3.0,4.0,4.0,3.0,2.0,2.0,4.0,1.0,5.0,1.0,2.0,1.0,5.0,3.0,5.0,4.0,5.0,2.0,5.0,3.0,2.0
GBS-29487,,0.0,1955,1,1.0,2.0,2.0,4.0,1.0,0.0,1,2.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,1.0,2.0,3.0,2.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0
GBS-29582,NEGATIV,1.0,1959,1,1.0,1.0,3.0,5.0,1.0,0.0,1,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0,2.0,4.0,3.0,5.0,3.0,2.0
GBS-29585,,0.0,1986,1,1.0,2.0,3.0,2.0,1.0,0.0,2,3.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,4.0,5.0,4.0,2.0,4.0,1.0,5.0,4.0,5.0,4.0,1.0
GBS-29696,,0.0,1995,1,1.0,2.0,3.0,8.0,2.0,0.0,1,0.0,0.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,2.0,4.0,5.0,2.0,5.0,3.0,5.0,4.0,2.0
GBS-29715,,1.0,1964,1,1.0,1.0,2.0,9.0,1.0,0.0,2,1.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,2.0,4.0,4.0,2.0,5.0,2.0,4.0,4.0,4.0,3.0,3.0
GBS-29825,,1.0,1985,1,1.0,2.0,3.0,2.0,2.0,0.0,1,1.0,2.0,4.0,3.0,4.0,2.0,1.0,1.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0
GBS-29860,NEGATIV,0.0,1971,1,1.0,1.0,3.0,5.0,1.0,0.0,2,1.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,2.0
GBS-29925,NEGATIV,1.0,1985,1,1.0,2.0,3.0,4.0,1.0,0.0,1,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,1.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0
GBS-29953,,0.0,1964,1,1.0,1.0,3.0,2.0,1.0,0.0,1,4.0,4.0,4.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,1.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,5.0,3.0,3.0,5.0,2.0
GBS-30004,,1.0,1990,1,1.0,2.0,3.0,2.0,1.0,0.0,1,2.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,5.0,1.0,2.0,1.0,5.0,2.0,5.0,2.0,5.0,4.0,5.0,3.0,2.0
GBS-30018,,1.0,1976,0,1.0,2.0,2.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.5,3.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,1.0,5.0,1.0,4.0,4.0,5.0,3.0,1.0,1.0,3.0,5.0
GBS-30029,POSITIV,1.0,1990,1,1.0,2.0,3.0,2.0,1.0,0.0,1,1.0,1.0,4.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,3.0,3.0,1.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0
GBS-30163,NEGATIV,1.0,1990,1,1.0,0.0,3.0,2.0,1.0,0.0,2,0.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,5.0,4.0,5.0,2.0,2.0,2.0,3.0
GBS-30221,,1.0,1997,1,1.0,2.0,2.0,8.0,1.0,5.0,3,0.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,5.0,3.0,4.0,3.0,5.0,4.0,3.0
GBS-30276,,1.0,1992,1,1.0,2.0,3.0,8.0,1.0,0.0,5,0.0,2.0,2.0,4.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,5.0,4.0,2.0,4.0,5.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0
GBS-30308,,1.0,1985,0,1.0,2.0,3.0,2.0,1.0,0.0,1,4.0,4.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,5.0,1.0,5.0,4.0,4.0,2.0,4.0,1.0,2.0,3.0,5.0,2.0,1.0
GBS-30317,,1.0,1959,1,1.0,1.0,3.0,6.0,1.0,0.0,2,2.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,5.0,2.0,2.0
GBS-30321,NEGATIV,0.0,1996,1,1.0,2.0,3.0,8.0,2.0,0.0,1,0.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,3.0,2.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,2.0,4.0
GBS-30454,NEGATIV,1.0,1987,1,1.0,1.0,3.0,5.0,1.0,0.0,1,0.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,4.0,5.0,3.0,5.0,4.0,4.0,2.0,4.0,3.0,4.0
GBS-30524,,0.0,1963,1,1.0,1.0,3.0,2.0,1.0,3.0,4,2.0,3.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,4.0,5.0,1.0,1.0
GBS-30551,NEGATIV,1.0,1951,1,1.0,2.0,1.0,6.0,1.0,0.0,1,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,2.0,4.0,1.0,5.0,3.0,5.0,2.0,4.0,4.0,5.0,3.0,2.0
GBS-30566,,1.0,1979,0,0.0,1.0,3.0,5.0,1.0,0.0,1,0.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,5.0,3.0,2.0
GBS-30618,NEGATIV,0.0,1958,1,1.0,1.0,3.0,2.0,1.0,0.0,4,4.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,5.0,3.0,2.0
GBS-30699,NEGATIV,1.0,1983,1,1.0,2.0,3.0,2.0,1.0,3.0,1,3.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,2.0,2.0,1.0,5.0,4.0,2.0,4.0,4.0,5.0,4.0,5.0,4.0,1.0
GBS-30758,,1.0,1971,1,1.0,2.0,2.0,1.0,1.0,2.0,1,1.0,1.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0
GBS-30784,NEGATIV,0.0,1986,1,1.0,2.0,3.0,2.0,1.0,0.0,1,2.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,2.0
GBS-30907,NEGATIV,1.0,1995,1,1.0,2.0,3.0,8.0,1.0,5.0,1,0.0,0.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,1.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,1.0,5.0,4.0,4.0,2.0,3.0
GBS-30925,,1.0,1986,1,1.0,2.0,2.0,1.0,1.0,0.0,1,2.0,2.0,2.0,3.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,5.0,5.0,5.0,2.0,4.0,4.0,3.0,4.0,5.0,2.0,1.0
GBS-30926,,1.0,1962,1,1.0,1.0,3.0,1.0,1.0,0.0,4,1.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,5.0,4.0,2.0,4.0,1.0,2.0,4.0,5.0,4.0,1.0
GBS-31012,POSITIV,1.0,1993,0,1.0,2.0,2.0,8.0,2.0,0.0,1,0.0,1.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0
GBS-31037,,1.0,1987,1,1.0,2.0,3.0,2.0,1.0,0.0,1,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0
GBS-31045,POSITIV,1.0,1991,1,1.0,2.0,3.0,2.0,2.0,5.0,1,1.0,1.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,1.0,3.0,2.0,2.0,4.0,4.0,4.0,5.0,2.0,3.0,3.0,5.0,4.0,1.0
GBS-31100,NEGATIV,0.0,1951,1,1.0,1.0,3.0,2.0,1.0,0.0,1,3.0,3.0,4.0,3.0,3.0,2.0,1.0,1.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,2.0,5.0,4.0,1.0,2.0,4.0,5.0,2.0,4.0,4.0,5.0,4.0,2.0
GBS-31103,,1.0,1957,1,1.0,1.0,3.0,2.0,1.0,4.0,2,1.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0
GBS-31222,,1.0,1993,0,1.0,2.0,3.0,6.0,1.0,0.0,2,1.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,2.0,5.0,4.0,4.0,5.0,2.0,4.0,4.0,5.0,4.0,3.0
GBS-31324,POSITIV,1.0,1993,1,1.0,2.0,2.0,1.0,1.0,0.0,1,1.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0
GBS-31370,,0.0,1954,1,1.0,1.0,3.0,5.0,1.0,3.0,2,3.0,4.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,5.0,3.0,2.0
GBS-31508,,0.0,1986,1,1.0,1.0,2.0,1.0,1.0,1.0,4,2.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0
GBS-31520,,1.0,1984,1,1.0,2.0,3.0,5.0,1.0,0.0,1,1.0,1.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,5.0,4.0,5.0,3.0,1.0
GBS-31529,NEGATIV,1.0,1988,1,1.0,2.0,3.0,2.0,1.0,0.0,1,0.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,5.0,3.0,5.0,2.0,5.0,4.0,5.0,4.0,2.0
